#name	name2
NM_001191583.1	Tdrd6
XM_006244640.2	Adgrf4
XM_008766937.2	Pkhd1
NM_001106898.1	Adgrb3
XM_017596334.1	Adgrb3
XR_001839639.1	Khdrbs2
XR_001839640.1	Khdrbs2
NM_133318.1	Khdrbs2
XM_008767045.2	Fer1l5
XM_017596792.1	Fer1l5
XM_017596791.1	Fer1l5
XR_001839788.1	Fer1l5
XM_017596790.1	Fer1l5
XM_017596789.1	Fer1l5
XM_017596573.1	Mgat4a
NM_001160155.1	Mgat4a
NM_001012225.2	Mgat4a
XM_006244840.3	Mgat4a
XM_008767037.2	Aff3
XM_017596513.1	Aff3
XM_017596511.1	Aff3
XM_008767039.2	Aff3
XM_008767038.2	Aff3
XM_017596512.1	Aff3
NM_001191887.1	Aff3
XM_006244851.3	Tbc1d8
NM_001191067.1	Tbc1d8
XM_006244786.3	Il18r1
NM_001106905.2	Il18r1
XM_017596388.1	Gulp1
XM_017596389.1	Gulp1
XM_017596387.1	Gulp1
XM_017596394.1	Gulp1
XM_017596393.1	Gulp1
NM_001013171.2	Gulp1
XM_017596391.1	Gulp1
XM_017596396.1	Gulp1
XM_006244804.3	Gulp1
XM_017596392.1	Gulp1
XM_017596397.1	Gulp1
XM_017596395.1	Gulp1
NM_001013112.1	Hibch
XM_006244895.1	Hibch
XM_017596515.1	Tmeff2
NM_001108795.1	Tmeff2
XM_017596447.1	Hecw2
XM_006244941.3	Boll
XR_001839681.1	Boll
XM_017596810.1	Fzd7
NM_001191808.1	Pard3b
XR_001839960.1	LOC108352006
NM_001029899.1	Adam23
XM_008767090.2	Adam23
XM_008767089.2	Adam23
XM_017596293.1	Map2
XM_008767198.2	Map2
XM_008767201.2	Map2
XM_008767200.2	Map2
XM_008767199.2	Map2
XM_008767202.2	Map2
XM_017596291.1	Map2
XM_017596292.1	Map2
XM_008767205.2	Map2
XM_017596297.1	Map2
XM_017596299.1	Map2
XM_017596298.1	Map2
XM_008767206.2	Map2
XM_008767207.2	Map2
XM_008767208.2	Map2
XM_017596294.1	Map2
XM_017596296.1	Map2
XM_008767197.2	Map2
XM_017596295.1	Map2
NM_013066.1	Map2
NM_001134728.1	Spag16
XM_237242.10	Abca12
NM_177419.2	Xrcc5
XM_006245293.3	Usp37
XM_008767307.2	Usp37
NM_001009357.1	Cnot9
XM_003750712.4	NEWGENE_1589866
XM_017596835.1	NEWGENE_1305560
XM_017596834.1	NEWGENE_1305560
XM_017596839.1	NEWGENE_1305560
XM_017596837.1	NEWGENE_1305560
XM_017596836.1	NEWGENE_1305560
XM_017596833.1	NEWGENE_1305560
XM_017596838.1	NEWGENE_1305560
XM_008767316.2	NEWGENE_1305560
NM_012969.1	Irs1
XM_017596484.1	Sphkap
XM_006245231.3	Sphkap
XM_008767251.2	Sphkap
XM_017596483.1	Sphkap
XM_006245230.3	Sphkap
XM_006245234.3	Sphkap
XM_006245233.3	Sphkap
NM_001127492.1	Sphkap
XR_001839883.1	LOC102548542
XM_006245468.2	Efhd1
NM_001109310.1	Efhd1
XM_017596264.1	Trpm8
XM_017596263.1	Trpm8
NM_134371.2	Trpm8
XM_017596261.1	Trpm8
XM_017596262.1	Trpm8
XM_017596265.1	Trpm8
XR_357196.3	LOC102554475
XR_357197.3	LOC102554475
XM_006245476.3	Per2
XM_017596618.1	Per2
NM_031678.1	Per2
XM_008767362.2	Ppp1r7
NM_001009825.1	Ppp1r7
XM_017596585.1	Slco6d1
XM_017596587.1	Slco6d1
NM_001014270.1	Slco6d1
XM_017596584.1	Slco6d1
XM_006245580.3	Slco6d1
XM_017596586.1	Slco6d1
XM_006245593.3	Efna5
NM_053903.1	Efna5
XM_006245599.3	Pam
XM_006245598.3	Pam
XM_006245596.3	Pam
XM_006245595.3	Pam
XM_017596288.1	Pam
XM_006245597.3	Pam
XM_008767360.2	Pam
XM_006245594.3	Pam
XM_017596287.1	Pam
XM_017596286.1	Pam
NM_013000.2	Pam
XM_017596610.1	Tmem232
XM_017596865.1	LOC102555239
XM_017596866.1	LOC102555239
XM_017596867.1	LOC102555239
XM_017596870.1	LOC102555239
XM_017596869.1	LOC102555239
XM_017596872.1	LOC102555239
XM_017596871.1	LOC102555239
NM_001168632.1	Ptprm
XM_017596310.1	Ptprm
XM_017596311.1	Ptprm
XM_017596312.1	Ptprm
XM_017596313.1	Ptprm
XM_017596314.1	Ptprm
XM_017596307.1	Ptprm
XM_017596309.1	Ptprm
XM_017596308.1	Ptprm
XM_017596627.1	Dlgap1
XM_017596628.1	Dlgap1
XM_017596630.1	Dlgap1
NM_001108236.1	Lpin2
XM_006245666.3	Lpin2
XR_001839952.1	LOC102555914
XR_001839704.1	LOC102554555
XR_594246.1	LOC102554555
XR_001839705.1	LOC102554555
XR_001839706.1	LOC102554555
XR_001839703.1	LOC102554555
XR_001839707.1	LOC102554555
XM_008766768.2	Tbc1d5
XM_017596597.1	Tbc1d5
XM_017596594.1	Tbc1d5
XM_017596593.1	Tbc1d5
NM_001134762.1	Tbc1d5
XM_017596595.1	Tbc1d5
XM_017596596.1	Tbc1d5
NM_001106880.1	Plcl2
XM_006244221.3	Satb1
XM_008766762.2	Satb1
XM_008766763.2	Satb1
XM_017596404.1	Satb1
XM_008766761.2	Satb1
XM_006244219.2	Satb1
NM_001012129.2	Satb1
XM_017596684.1	RGD1562392
XM_017596683.1	RGD1562392
XM_006244237.3	LOC100910235
XM_003750617.4	Kat2b
XM_008766794.2	Pot1b
XM_017596687.1	Pot1b
XM_006244271.3	Pot1b
XM_006244270.2	Pot1b
XM_006244269.2	Pot1b
XM_017596688.1	Pot1b
XM_006244268.2	Pot1b
XM_001073777.4	Pot1b
XM_017596689.1	Pot1b
XM_017596691.1	LOC100911278
XM_017596590.1	Adgre4
NM_001007558.1	Adgre4
XM_017596703.1	LOC108351878
XM_017596702.1	LOC108351878
NM_053920.1	Trip10
XR_001839723.1	LOC108351881
NM_080882.1	Tubb4a
NM_001106875.1	Acer1
XM_006244313.3	Rfx2
NM_001106877.1	Rfx2
XM_576696.7	Ranbp3
XM_006244360.3	Ranbp3
XM_006244362.3	Ranbp3
XM_006244358.3	Ranbp3
XM_006244357.3	Ranbp3
XM_006244359.3	Ranbp3
NM_019140.2	Ptprs
XM_017596403.1	Uhrf1
XM_017596402.1	Uhrf1
NM_001008882.1	Uhrf1
XM_017596323.1	Dpp9
NM_001305241.1	Dpp9
XM_006244369.3	Dpp9
XM_217309.9	Dpp9
XM_343671.7	Chaf1a
XM_006244394.3	LOC102555289
XM_006244395.3	LOC102555289
NM_001135011.1	Rftn1
XM_017596719.1	Kif6
XM_017596718.1	Kif6
XM_006244480.2	Kif6
XM_006244416.3	Mocs1
NM_001106881.1	Mocs1
XM_008766841.2	Mocs1
XM_017596407.1	Lrfn2
XM_017596406.1	Lrfn2
XM_017596405.1	Lrfn2
XM_017596408.1	Lrfn2
XM_008766873.2	Oard1
XM_008766875.2	Oard1
XM_006244471.2	Oard1
NM_001134596.1	Oard1
XM_008766872.2	Oard1
XM_006244466.3	Oard1
XM_006244467.3	Oard1
XM_017596544.1	Oard1
XM_008766874.2	Oard1
XM_006244472.3	Oard1
XM_006244470.3	Oard1
XM_017596543.1	Oard1
XM_008766871.2	Foxp4
XM_008766868.2	Foxp4
XM_008766870.2	Foxp4
XM_008766869.2	Foxp4
NM_001108788.1	Foxp4
XM_008766858.2	Usp49
XM_017596411.1	Usp49
XM_017596410.1	Usp49
NM_001136470.1	Usp49
XM_006244499.3	LOC100912849
NM_013021.1	Prph2
XM_228615.8	Rpl7l1
NM_001034136.1	Mrpl2
NM_001108204.1	Polh
XM_006244537.1	Polh
NM_001271131.1	Mrpl14
XM_008766849.2	Mrpl14
XM_008766850.2	Mrpl14
NM_053527.1	Cdc5l
XM_017596893.1	LOC108351990
XR_001839759.1	Supt3h
XR_001839760.1	Supt3h
XM_017596740.1	Supt3h
XM_017596739.1	Supt3h
XM_017596738.1	Supt3h
XM_008766906.2	Supt3h
XM_017596737.1	Supt3h
XM_006244551.3	Runx2
XM_006244550.3	Runx2
NM_001278483.1	Runx2
XM_017596549.1	Runx2
XM_017596548.1	Runx2
XM_017596547.1	Runx2
XM_006244549.3	Runx2
XM_017596552.1	Runx2
XM_006244554.3	Runx2
XM_017596551.1	Runx2
NM_001278484.2	Runx2
NM_053603.2	Clic5
XM_006244593.3	Rcan2
NM_175578.3	Rcan2
NM_013143.1	Mep1a
XM_008766838.1	Mep1a
XM_008766833.2	Adgrf5
NM_139110.1	Adgrf5
NM_001108207.1	Tnfrsf21
NM_181475.2	Cd2ap
XM_017596760.1	Ptchd4
XM_008766916.2	Ptchd4
XM_008766914.2	Ptchd4
XM_001067239.6	Mut
XM_008766935.1	Crisp4
NM_001039393.2	Crisp4
NM_001106896.2	Tfap2b
XM_017596332.1	Tfap2b
XM_017596333.1	Tfap2b
XM_017596331.1	Tfap2b
XM_008766927.2	Tfap2b
XM_002730009.6	Tram2
NM_001159739.2	Gsta3
NM_001287025.1	Gsta3
XM_006244660.2	RGD1566137
XM_006244656.3	LOC501110
XM_017596598.1	LOC501110
NM_001134643.2	Kcnq5
XM_017596677.1	Rims1
XM_017596675.1	Rims1
XM_017596676.1	Rims1
XM_017596674.1	Rims1
XM_017596667.1	Rims1
XM_017596670.1	Rims1
XM_017596668.1	Rims1
XM_017596666.1	Rims1
XM_017596669.1	Rims1
XM_017596664.1	Rims1
XM_017596665.1	Rims1
XM_017596663.1	Rims1
XM_017596678.1	Rims1
XM_017596662.1	Rims1
XM_017596657.1	Rims1
XM_017596673.1	Rims1
XM_017596661.1	Rims1
XM_017596660.1	Rims1
XM_017596672.1	Rims1
XM_017596656.1	Rims1
XM_017596658.1	Rims1
XM_017596659.1	Rims1
XM_017596655.1	Rims1
XM_017596679.1	Rims1
XM_017596671.1	Rims1
XM_008766936.2	Rims1
NM_052829.1	Rims1
NM_022609.2	B3gat2
XM_003750667.4	Smap1
XM_003750668.4	Smap1
XM_017596561.1	Fam135a
XM_017596562.1	Fam135a
XM_017596563.1	Fam135a
XM_017596554.1	Fam135a
XM_017596553.1	Fam135a
XM_006244665.2	Fam135a
XM_017596559.1	Fam135a
XM_017596560.1	Fam135a
XM_006244664.2	Fam135a
XM_017596557.1	Fam135a
XM_017596555.1	Fam135a
XM_017596556.1	Fam135a
NM_001134597.1	Fam135a
XM_017596765.1	Col19a1
XR_356935.3	LOC102554281
NM_001108791.1	Phf3
XM_006244677.3	Phf3
XM_006244673.3	Phf3
XM_006244675.3	Phf3
XM_006244676.3	Phf3
NM_031579.3	Ptp4a1
XM_006244671.3	Ptp4a1
XM_017596436.1	Lgsn
XM_017596437.1	Lgsn
NM_181383.2	Lgsn
XM_008766966.2	Dst
XM_008766965.2	Dst
XM_006244701.3	Dst
XM_017596782.1	Dst
XM_008766968.2	Dst
XM_017596781.1	Dst
XM_017596783.1	Dst
XM_006244714.2	Dst
XM_006244715.2	Dst
XM_017596778.1	Dst
XM_017596779.1	Dst
XM_008766967.2	Dst
XM_017596784.1	Dst
XM_017596770.1	Dst
XM_017596775.1	Dst
XM_017596773.1	Dst
XM_017596776.1	Dst
XM_017596771.1	Dst
XM_017596774.1	Dst
XM_017596777.1	Dst
XM_017596780.1	Dst
XM_017596772.1	Dst
XM_006244713.3	Dst
XM_017596785.1	Dst
XM_017596786.1	Dst
XM_008766953.2	Zfp451
XR_594329.2	Zfp451
NM_001033705.1	Zfp451
XM_006244691.2	Prim2
XM_017596335.1	Prim2
NM_001024762.1	Prim2
XM_017596336.1	Prim2
XM_006244689.3	Prim2
XM_006244686.3	Prim2
XM_006244690.3	Prim2
XM_017596787.1	Arhgef4
XM_008766981.2	Arhgef4
XM_017596788.1	Arhgef4
XM_006244734.3	Uggt1
XM_006244735.3	Uggt1
NM_133596.1	Uggt1
NM_001135014.1	Ankrd39
XM_017596572.1	Ankrd39
XM_006244858.3	Tmem131
XM_006244856.3	Tmem131
XM_237056.9	Tmem131
XM_006244855.3	Tmem131
XR_356972.3	Tmem131
XM_008767047.2	Tmem131
XM_008767051.2	Vwa3b
XM_006244860.3	Vwa3b
XR_001839791.1	Vwa3b
XR_594349.2	Vwa3b
XR_001839789.1	Vwa3b
XM_006244859.3	Vwa3b
XR_001839790.1	Vwa3b
NM_031002.3	Inpp4a
XM_006244863.2	RGD1310819
XM_008767055.2	RGD1310819
NM_001030022.1	Tsga10
XM_008767057.2	NEWGENE_1308196
XM_008767056.2	NEWGENE_1308196
NM_001110141.1	Eif5b
XM_006244869.3	Lonrf2
NM_001012233.1	NMS
XR_001839987.1	LOC108352023
XM_008767031.2	Npas2
XM_008767033.2	Npas2
NM_001108214.2	Npas2
XM_008767032.2	Npas2
XM_008767069.1	Creg2
XM_008767005.2	Map4k4
XM_008767002.2	Map4k4
XM_008767001.2	Map4k4
XM_008767007.2	Map4k4
XM_008767000.2	Map4k4
XM_008767010.2	Map4k4
XM_017596341.1	Map4k4
XM_017596345.1	Map4k4
XM_017596340.1	Map4k4
XM_008767006.2	Map4k4
XM_008767009.2	Map4k4
XM_008767003.2	Map4k4
XM_008767008.2	Map4k4
XM_008767004.2	Map4k4
XM_017596346.1	Map4k4
XM_017596344.1	Map4k4
XM_008767013.2	Map4k4
XM_008767015.2	Map4k4
XM_008767012.2	Map4k4
XM_017596343.1	Map4k4
XM_008767014.2	Map4k4
XM_008767011.2	Map4k4
XM_008767016.2	Map4k4
XM_017596342.1	Map4k4
NM_001106904.1	Map4k4
XR_594354.2	LOC103690523
XM_017596258.1	Il1rl2
XM_017596260.1	Il1rl2
XM_017596259.1	Il1rl2
NM_133575.1	Il1rl2
XM_006244738.3	Slc9a4
NM_173098.1	Slc9a4
XM_008766991.2	Slc9a4
NM_001113335.1	Slc9a2
NM_012653.2	Slc9a2
NM_001109305.1	Tmem182
XR_594358.2	LOC103690526
NR_131082.1	LOC100910304
XR_001839801.1	LOC108351921
XR_001839800.1	LOC108351921
NM_001100549.1	Mrps9
XM_006244849.3	Fhl2
XM_017596617.1	Fhl2
NM_031677.1	Fhl2
XM_006244870.3	Tpp2
XM_006244853.3	Tpp2
XM_006244852.3	Tpp2
NM_031137.1	Tpp2
XM_017596390.1	Gulp1
NM_032085.1	Col3a1
NM_053488.1	Col5a2
XM_006244892.3	Wdr75
NM_133315.2	Slc40a1
XM_017596803.1	Ankar
NM_001024787.1	Osgepl1
XM_017596398.1	Osgepl1
XR_357008.3	Osgepl1
NM_012569.2	Gls
NM_001012226.1	Stat4
XM_017596514.1	Nabp1
NM_001014216.1	Nabp1
XR_001839814.1	LOC108351929
XM_006244937.3	Slc39a10
XM_006244936.3	Slc39a10
NM_001108796.2	Slc39a10
XM_006244938.3	Slc39a10
XM_017596807.1	Dnah7
XM_006244908.2	Stk17b
NM_133392.1	Stk17b
XM_006244912.3	Hecw2
NM_001108218.1	Hecw2
XR_594387.2	Ccdc150
XM_006244924.3	Ccdc150
XR_594388.2	Ccdc150
XR_594389.2	Ccdc150
XM_008767097.2	Ccdc150
XM_017596453.1	Ccdc150
XM_017596451.1	Ccdc150
XM_017596448.1	Ccdc150
XM_017596450.1	Ccdc150
XM_008767096.2	Ccdc150
XM_008767095.2	Ccdc150
XM_017596452.1	Ccdc150
XM_017596449.1	Ccdc150
NM_001191806.1	Ccdc150
NM_201990.1	Pgap1
NM_001191807.3	Ankrd44
XM_017596350.1	Ankrd44
XM_017596354.1	Ankrd44
XM_017596353.1	Ankrd44
XM_017596355.1	Ankrd44
XM_017596352.1	Ankrd44
XM_017596351.1	Ankrd44
NM_053426.1	Sf3b1
XM_017596654.1	Sf3b1
NM_133528.1	Mob4
NM_053456.1	Plcl1
XM_008767129.2	Satb2
XM_008767128.2	Satb2
XM_017596603.1	Satb2
NM_001109306.1	Satb2
XR_594407.2	LOC102549320
XM_017596357.1	Tyw5
XM_017596358.1	Tyw5
XM_006244910.3	Tyw5
NM_001170473.1	Tyw5
NR_033170.1	Tyw5
XM_006244929.3	LOC108348134
XR_357020.3	LOC108348134
XM_006244992.2	Spats2l
XM_006244991.3	Spats2l
XM_006244990.3	Spats2l
XM_006244993.3	Spats2l
XM_008767107.2	Spats2l
XM_008767108.2	Spats2l
XM_017596460.1	Spats2l
XM_008767109.2	Spats2l
XM_008767110.2	Spats2l
NM_001014102.1	Spats2l
NM_001106914.1	Kctd18
NM_001008523.1	Aox4
XM_006244987.3	Aox4
XR_357042.2	LOC102550515
XM_006244949.3	Cflar
NM_057138.2	Cflar
NM_001033864.2	Cflar
XM_006244946.3	Cflar
XM_006244947.3	Cflar
NM_001014101.1	Als2cr12
XM_017596897.1	LOC102552195
XM_017596611.1	Mpp4
NM_021265.3	Mpp4
XM_008767133.2	Mpp4
XM_008767132.1	Mpp4
XM_006245011.3	Mpp4
XM_008767130.2	Mpp4
XM_017596811.1	RGD1562029
XM_017596812.1	RGD1562029
NM_001009672.1	Sumo1
NM_080407.1	Bmpr2
XM_006244952.3	Bmpr2
XM_006244951.3	Bmpr2
XM_017596464.1	Ica1l
NM_173143.1	Abi2
XM_008767136.2	Icos
XM_006245037.3	Icos
XM_006245038.3	Icos
XM_017596625.1	Icos
NM_022610.1	Icos
XM_006245039.3	Nrp2
XM_006245040.3	Nrp2
XM_008767137.2	Nrp2
NM_030869.3	Nrp2
XM_006245029.2	Ino80d
XM_006245031.2	Ino80d
XM_006245033.2	Ino80d
XM_006245026.3	Ino80d
XM_006245032.3	Ino80d
XM_006245023.2	Ino80d
XM_006245025.2	Ino80d
XM_006245034.2	Ino80d
NM_001191809.1	Ino80d
NM_001108800.1	Klf7
XM_008767164.2	Ccnyl1
XM_008767166.1	Ccnyl1
XM_008767167.2	Ccnyl1
XM_008767165.2	Ccnyl1
XM_017596821.1	Plekhm3
XM_017596818.1	Plekhm3
XM_017596820.1	Plekhm3
XM_017596817.1	Plekhm3
XM_017596815.1	Plekhm3
XM_017596819.1	Plekhm3
XM_017596816.1	Plekhm3
XM_006245080.3	Plekhm3
XM_006245076.3	Pikfyve
XM_006245077.3	Pikfyve
XM_006245074.3	Pikfyve
XM_006245073.2	Pikfyve
XM_006245079.2	Pikfyve
XM_006245072.2	Pikfyve
XM_006245078.2	Pikfyve
XM_006245071.2	Pikfyve
NM_031089.2	Pth2r
XM_017596653.1	Pth2r
XM_008767349.2	Unc80
XM_006245112.3	Kansl1l
XM_006245111.3	Kansl1l
XM_017596822.1	Kansl1l
XM_008767302.2	Kansl1l
XM_346058.8	Kansl1l
XM_006245110.3	Kansl1l
XM_003750709.4	Kansl1l
XM_006245113.3	Kansl1l
XM_008767303.2	Kansl1l
XM_006245115.3	Kansl1l
NM_017072.2	Cps1
XM_017596592.1	Cps1
NM_001106916.1	Ikzf2
XM_006245121.3	Ikzf2
XM_008767217.2	Ikzf2
XM_008767219.2	Ikzf2
XM_008767218.2	Ikzf2
XM_017596369.1	Ikzf2
XM_006245119.3	Ikzf2
XM_006245120.3	Ikzf2
XM_017596605.1	Vwc2l
XM_006245123.3	Vwc2l
NM_001109308.1	Vwc2l
XM_006245151.3	Fn1
XM_017596301.1	Fn1
XM_006245152.3	Fn1
XM_006245153.3	Fn1
XM_006245158.3	Fn1
XM_006245156.3	Fn1
XM_006245157.3	Fn1
XM_006245159.3	Fn1
XM_006245150.3	Fn1
XM_006245154.3	Fn1
NM_019143.2	Fn1
XR_001839842.1	LOC102554599
XR_594435.1	LOC102554599
XR_594440.1	LOC102554599
XR_594437.1	LOC102554599
XR_594438.1	LOC102554599
XM_001074008.5	March4
XM_008767236.2	Smarcal1
XM_006245212.3	Smarcal1
NM_001108222.1	Smarcal1
XM_008767235.1	Smarcal1
XM_006245213.3	Smarcal1
XM_017596474.1	Smarcal1
XM_008767220.2	Tns1
NM_001191810.1	Tns1
XM_006245166.2	Arpc2
NM_001106919.1	Arpc2
XM_006245165.2	Arpc2
XM_006245219.3	Slc11a1
XM_006245220.1	Slc11a1
NM_001031658.1	Slc11a1
XM_017596827.1	Cfap65
NM_001014217.1	Nhej1
XM_017596523.1	Nhej1
XM_006245241.3	Nhej1
XM_006245242.3	Nhej1
XM_017596524.1	Nhej1
XM_006245240.1	Nhej1
XM_006245281.3	Dnajb2
XM_006245283.1	Dnajb2
XM_006245280.1	Dnajb2
XR_357089.1	Dnajb2
XM_006245276.1	Dnajb2
XM_006245279.3	Dnajb2
NM_001109541.1	Dnajb2
XM_017596644.1	Dnajb2
XR_001839855.1	LOC102550477
XR_001839854.1	LOC102550477
XM_008767268.2	Speg
XM_008767271.2	Speg
XM_008767270.2	Speg
NM_001108802.1	Speg
NM_001162411.1	Epha4
XM_008767249.2	Epha4
XM_008767181.2	Pax3
XM_006245131.3	Pax3
NM_053710.1	Pax3
NM_001191811.1	Sgpp2
XM_017596373.1	Sgpp2
XR_001839667.1	Mogat1
XM_017596530.1	Mogat1
NM_019197.1	Serpine2
XM_008767212.2	Serpine2
XM_006245162.3	Serpine2
XM_017596304.1	Serpine2
XM_008767226.2	Cul3
XM_017596374.1	Cul3
XM_017596376.1	Cul3
XM_008767313.2	Dock10
XM_008767314.2	Dock10
XM_008767315.2	Dock10
XM_008767310.1	Dock10
XM_008767311.1	Dock10
XM_017596831.1	Dock10
XM_017596832.1	Dock10
XM_008767312.1	Dock10
XM_017596901.1	Dock10
XR_001839862.1	LOC108351960
XR_001839864.1	LOC102553709
XM_008767250.2	Rhbdd1
NM_001024891.1	Rhbdd1
NM_001008332.1	Col4a4
XM_006245259.3	Col4a3
NM_001135759.1	Col4a3
NM_001025025.1	Daw1
XR_001839868.1	LOC108351963
XR_001839870.1	LOC108351964
XR_001839869.1	LOC108351964
XM_008767354.2	LOC100911860
XM_008767252.2	Trip12
XM_017596488.1	Trip12
NM_001031659.1	Trip12
XM_008767253.2	Trip12
XM_006245377.3	Trip12
XM_006245380.3	Trip12
XM_006245379.3	Trip12
XM_017596487.1	Trip12
XM_008767255.2	Trip12
XM_017596485.1	Trip12
XM_008767254.2	Trip12
XM_017596486.1	Trip12
XM_008767256.2	Trip12
XM_008767257.2	Trip12
XM_006245386.2	Trip12
NM_001009674.1	Itm2c
NM_001109663.1	Armc9
XM_006245413.3	Pde6d
NM_001108806.1	Pde6d
NM_001172159.1	Dis3l2
NM_001109007.2	Dis3l2
NM_021776.1	Ecel1
XM_008767333.2	Gigyf2
NM_019311.1	Inpp5d
XM_006245420.2	Atg16l1
XM_006245419.3	Atg16l1
NM_001108809.3	Atg16l1
XM_017596852.1	Dgkd
XM_017596850.1	Dgkd
XR_357182.3	Dgkd
XM_006245505.3	Dgkd
XM_006245504.3	Dgkd
XM_017596851.1	Dgkd
XM_017596854.1	LOC108348270
NM_201425.2	Ugt1a9
NM_175846.2	Ugt1a8
NM_130407.2	Ugt1a7c
NM_001039691.2	Ugt1a6
NM_057105.3	Ugt1a6
NM_001039549.1	Ugt1a5
NM_201424.2	Ugt1a3
NM_201423.2	Ugt1a2
XR_357190.3	LOC102554187
XR_594483.2	LOC102554187
XM_017596493.1	Agap1
XM_017596490.1	Agap1
XM_017596491.1	Agap1
XM_006245402.3	Agap1
XM_017596492.1	Agap1
XM_006245396.3	Agap1
XM_006245403.3	Agap1
XM_006245400.3	Agap1
XM_017596494.1	Agap1
NM_001108230.1	Agap1
NM_001108231.1	Asb18
XM_017596905.1	Iqca1
NM_001013227.2	Cops8
XM_006245458.3	Lrrfip1
XM_006245455.3	Lrrfip1
XM_008767286.2	Lrrfip1
XM_017596579.1	Lrrfip1
XM_017596580.1	Lrrfip1
XM_017596577.1	Lrrfip1
XM_008767285.2	Lrrfip1
XM_017596578.1	Lrrfip1
XM_006245451.3	Lrrfip1
XM_017596575.1	Lrrfip1
XM_006245446.3	Lrrfip1
XM_006245452.3	Lrrfip1
XM_006245447.3	Lrrfip1
XM_006245450.3	Lrrfip1
XM_006245448.3	Lrrfip1
XM_006245444.3	Lrrfip1
XM_006245464.3	Lrrfip1
XM_006245460.3	Lrrfip1
XM_006245463.3	Lrrfip1
XM_006245462.3	Lrrfip1
XM_006245459.3	Lrrfip1
XM_006245465.3	Lrrfip1
XM_008767346.2	Rbm44
XM_576610.7	Rbm44
XR_357220.3	LOC102547942
XR_594491.2	LOC102547942
NM_021691.2	Twist2
XM_017596541.1	Hdac4
XM_008767279.2	Hdac4
XM_008767278.1	Hdac4
XM_006245438.1	Hdac4
XM_006245441.1	Hdac4
XM_006245440.1	Hdac4
XM_006245442.1	Hdac4
XM_006245443.2	Hdac4
NM_053449.1	Hdac4
XM_017596381.1	Olr1349
NM_001000484.1	Olr1349
NM_030828.1	Gpc1
XM_006245539.3	Gpr35
XM_006245540.3	Gpr35
XM_017596582.1	Gpr35
XM_017596581.1	Gpr35
XM_006245537.3	Gpr35
XM_017596583.1	Gpr35
XR_594500.2	Sned1
XM_008767374.2	Sned1
XM_008767373.2	Sned1
XM_017596495.1	Sned1
XM_006245526.3	Sned1
NM_001167842.1	Sned1
NM_001004071.1	Ano7
XM_017596921.1	LOC108352008
NM_001106925.1	Dtymk
XM_006245519.3	Dtymk
XM_008767363.2	Dtymk
XR_357227.3	Dtymk
XM_006245571.3	Pdcd1
XM_008767366.2	Pdcd1
XM_017596382.1	Pdcd1
NM_001106927.1	Pdcd1
NM_053914.1	St8sia4
XR_594506.2	LOC102552654
XR_594505.2	LOC102552654
XR_001839906.1	LOC102552654
NM_001002024.1	Slco4c1
NM_133412.1	Slco6b1
XM_006245576.3	Slco6b1
XM_017596253.1	Slco6b1
XM_017596860.1	LOC102554121
XM_006245586.3	LOC102554121
XR_001839907.1	RGD1560925
NM_001108235.1	Fbxl17
XR_001839916.1	LOC108351979
XM_017596383.1	Fer
XM_008767370.2	Fer
XM_017596384.1	Fer
XM_008767367.2	Fer
XM_017596385.1	Fer
NM_001106928.1	Fer
NM_012979.2	Man2a1
NM_001270390.1	Tmem232
NM_145094.2	Rab31
NM_001108238.1	Ankrd12
XM_006245614.3	LOC100910771
XM_003750753.4	LOC100910771
XR_001839925.1	LOC102554367
XM_017596873.1	Mtcl1
XM_006245631.3	Mtcl1
NM_013017.1	Rab12
XM_017596315.1	Ptprm
NM_001108237.2	Lama1
NM_001191815.1	Arhgap28
XM_006245626.3	Arhgap28
XM_006245627.3	Arhgap28
XM_008767424.2	Arhgap28
XM_008767436.2	L3mbtl4
XM_017596874.1	LOC103690158
XM_008767438.2	LOC103690158
NM_001251926.1	Tmem200c
XM_017596234.1	Epb41l3
NM_053927.1	Epb41l3
XM_017596235.1	Epb41l3
XM_017596880.1	Akain1
XM_002730061.5	Akain1
XM_017596629.1	Dlgap1
NM_022946.3	Dlgap1
XM_008767429.2	Dlgap1
XM_008767430.2	Dlgap1
XM_017596631.1	Dlgap1
NM_001304287.1	Dlgap1
XM_008767432.2	Dlgap1
XM_008767433.2	Dlgap1
NM_001191584.1	Myom1
XM_244261.8	Smchd1
XR_001839664.1	Mettl4
XM_017596501.1	Mettl4
XR_001839642.1	Yes1
XR_001839647.1	Yes1
XR_001839643.1	Yes1
XR_001839648.1	Yes1
XR_001839645.1	Yes1
XR_001839646.1	Yes1
XR_001839644.1	Yes1
XR_001839641.1	Yes1
NM_022692.1	Rab5a
NM_001106879.1	Efhb
XM_003750610.4	LOC689479
XM_008766735.2	LOC689479
XM_008766737.2	LOC689479
XM_008766736.2	LOC689479
XM_008766734.2	LOC689479
XM_003750611.4	LOC100909464
XM_002729994.5	LOC100359951
XR_001839958.1	LOC108348193
XR_001839957.1	LOC108348193
XR_594250.2	LOC103693186
XR_001839959.1	LOC103693188
XM_017596889.1	LOC103693197
XR_001839708.1	LOC108351868
XR_001839709.1	LOC108351869
XR_594253.2	LOC103690491
XM_236845.6	RGD1559808
XM_008766779.2	LOC103693189
XM_008766780.2	LOC100912052
XM_006244683.3	LOC100912393
XR_594254.2	LOC102549587
